연도,월,설화명곡,화원,대곡,진천,월배,상인,월촌,송현,서부정류장,대명,안지랑,현충로,영대병원,교대,명덕1,반월당1,중앙로,대구역,칠성시장,신천,동대구역,동구청,아양교,동촌,해안,방촌,용계,율하,신기,반야월,각산,안심,문양,다사,대실,강창,계명대,성서산업단지,이곡,용산,죽전,감삼,두류,내당,반고개,청라언덕2,반월당2,경대병원,대구은행,범어,수성구청,만촌,담티,연호,대공원,고산,신매,사월,정평,임당,영남대,칠곡경대병원,학정,팔거,동천,칠곡운암,구암,태전,매천,매천시장,팔달,공단,만평,팔달시장,원대,북구청,달성공원,서문시장,청라언덕3,남산,명덕3,건들바위,대봉교,수성시장,수성구민운동장,어린이세상,황금,수성못,지산,범물,용지
2014,07,0,0,221175749,133096868,83944736,271238105,99864729,68522018,187626289,79090172,86350789,64708542,111260663,77681608,104289662,145143926,418444651,195820109,67675592,79542041,291005871,74002094,112737821,26197113,55203894,55163236,41769673,95350516,76483457,39964955,90370515,126665137,43226356,51215704,144659610,100894608,169437244,138486285,99832409,202089392,119570823,155225180,190493844,87102837,82336253,124952646,603894072,123074292,145283651,199701441,103869065,103943398,70637396,17132037,15034271,55842563,155136365,108839305,97561241,53952945,207319248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,08,0,0,212055307,127332534,79256385,262564678,93677833,65537906,191254534,74901066,85494925,63140433,109610552,72724690,97455530,139675655,431458639,202461153,64912884,73217507,312178368,69084277,107649804,25431243,53192150,53328861,39264464,93646116,71514685,36536862,85776624,120917802,42095796,47650209,135252754,91196226,154467933,127603312,93715976,189845825,111457004,142784449,167547071,81359040,74381176,114864738,581352737,112322381,129966269,181411311,96821057,97815861,67771968,15898792,15407379,49876306,145010665,103186313,92145561,50316265,186492467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,09,0,0,211030443,125808760,79353039,254187709,97742463,66483620,184861843,67524524,79989177,63452389,122976687,77704647,101085253,131522844,373549553,193029798,69985448,81240936,290404117,74239065,112575084,28432401,56007383,56374974,40894125,91840850,73036599,41675713,84910957,179329048,43525976,49665413,139797483,127658644,229893836,131990472,99547326,195978586,119998141,151946134,175665656,87646511,82707775,123123797,570273231,116599434,144922268,186762354,98607335,106693000,81059655,16501005,17026471,53605125,153948277,112302781,97173658,55493307,326605654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,10,0,0,224931863,134172119,85803473,267333667,102688193,69359856,193286556,74776124,84867188,68470956,133516354,84059383,107582919,139915670,384940401,202577438,73458112,84218688,299368422,79312688,125702475,30902187,60229954,59750533,43350167,97218077,76133841,46297185,92072395,184548780,46375428,52883753,151374318,135597013,245842497,142297727,106018410,217056650,130393398,162878953,187948658,95279979,88225533,134108583,583331796,127192243,155202845,201366216,103946382,114275784,86154030,18548974,18148640,58009066,159713267,117299986,102069669,59732311,330315109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,11,0,0,217534085,135213003,82748793,264296948,99899795,66550492,185822833,73443449,82763485,65668891,127209622,79576053,103805608,138731382,381719432,199981793,71592127,82158121,295280930,77943814,117624453,28721386,57047304,58210190,42188407,102337176,73017026,46298570,88785537,182238675,41697629,50687193,143649293,134545055,242975023,137225006,102284079,203876657,124115460,156149075,175998499,92163793,86348921,127566836,585600805,123342054,151205727,196956165,97138864,113189792,82713454,16916196,17441675,53916352,155510338,113583808,98702302,56837171,323788109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,12,0,0,227096944,147732459,89702923,293279333,108661035,72675467,195686277,79223137,86415468,68567858,125918417,82022436,111372171,150456587,450088143,212827814,74032525,84696390,312329506,79920379,119903664,30995755,61613188,63161484,45737756,112726849,77562977,49017184,97252584,162185576,41952120,54603392,154743623,126029651,216814124,146667846,109262795,215041243,138366680,164506226,195333125,99398238,89817751,132892539,641821459,131834458,163258901,216546504,100800538,118556252,80573900,17736327,16312385,59059361,170628245,124062647,107114926,59738027,288790011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,01,0,0,161722521,152388889,99160118,227067975,110824841,79077948,168166199,92632918,89314756,70766529,105893273,76463274,82315880,168544233,470417183,219919200,58529543,80187643,333103178,73554054,66224527,33547351,60149628,64570550,34679417,110388479,79843055,36354961,104344347,84259252,45601307,54506717,152181225,100972992,167493977,142711716,97652734,188893458,137520851,117217040,157577343,90745086,74068351,125053313,661525089,126658078,135561742,199136845,94787345,83240127,52153111,12713194,7277178,57091014,164043109,99573375,101457952,54640094,194317967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,02,0,0,144793131,135689032,87232464,206672077,97759440,69773425,160498504,78518928,81290804,62603668,91175921,66487105,69731752,147854007,450506892,202807666,53266633,70010455,321191176,64542323,59030867,29645335,52459629,55734922,30025133,97877135,71165570,33090049,91364962,79281568,39063278,47499912,133080676,87290989,142199128,125438104,86417361,168336439,116148279,102089472,147972664,76725052,63986649,111207397,601665759,110854926,119062064,171020858,83217117,74443095,48330553,10732527,6034110,49597928,145284461,87921912,88385664,51604061,173709369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,03,0,0,169385024,164061636,103510111,234343318,122166587,83903205,169347747,90776940,92957714,75940997,145689925,95886210,97709329,159617827,430727178,218649414,64190128,92289787,327666099,82390660,73150658,39361742,63860585,67739682,40944324,112277330,86779768,47713375,107822353,135794455,50054623,57852551,162645989,156321089,283705512,149222008,111050370,210962734,147288776,130495075,184381487,97580476,85638289,139038143,634444068,136510919,151936962,210869242,105541899,94409666,85578337,14286872,8063476,62236809,176420796,113546868,109472581,66709663,399285340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,04,0,0,168053187,160935451,102060358,227932532,122017174,81757928,163815119,89619585,90156041,74559178,137883172,91402176,98390065,153637572,395214669,212855410,63974680,90991734,318786520,80859027,72893740,37527268,62356417,66610990,39752555,109703502,85554275,46297807,105970387,125412202,46447215,57416633,158720372,152658797,262292239,145421829,107957408,213896207,142673977,130086077,187615089,96517194,84355321,141692469,586660656,137589346,150607727,206066246,103323819,93203415,79620530,14368961,7605953,61433589,170389077,107648640,106395386,65821504,362066499,13370476,2800043,29168040,15138177,23451478,14388784,12552248,12487355,5597050,5538795,5962163,11098235,8544021,7151748,15571553,7363248,48628960,9585682,11382130,17249778,5522211,18202192,10988589,11228663,8989341,16318779,24553838,12838230,21773717,16895563
2015,05,0,0,179685639,170302409,106129267,245900437,125294993,84600427,189586430,94695155,95575720,75524204,136246348,88803826,88949735,165827770,488923946,238371353,65590732,91943645,376300392,82099839,75949042,41350158,68419880,72177287,40182156,117077131,85783834,45136115,108975899,127302447,50713096,59486461,170704935,154530509,261183391,153420586,112978117,227260738,153283022,135418646,207610809,102357246,85217011,134580748,686703949,138454017,141771114,194471611,105980423,94813147,76451117,14740964,9614472,61425278,179312149,111345550,111152394,70929519,380509458,46233197,9860348,114976309,56312628,89730762,59816247,46423018,49462881,20080823,21062731,22613064,47549571,31185372,26499558,63144362,30530288,202279254,34024406,44478752,58340985,22224037,72125334,41083435,40552464,37568318,62228403,100209833,51716119,82672261,60598530
2015,06,0,0,151464708,143124389,89948569,200704635,109482396,74583287,140529986,82379635,79326843,65779796,114184793,76773448,75136052,136866044,346017454,176914561,54902611,79710211,253357317,73844577,62354938,33799197,55953258,60869718,33995900,96465446,77477614,42356807,94680614,102704863,43009177,52012581,144739773,126709447,211860792,132222796,95623905,173399719,125519780,117754496,153435504,86358409,74937912,103104457,512906727,115755435,126124838,172389634,94790144,81009991,65231198,12345001,6389355,52288547,149301695,93882221,93642143,58428925,268364272,22462471,6388338,78865624,39620155,64444853,47740055,33898623,39169564,14786371,15844261,17785282,34512703,23459123,21025413,44896740,16242092,111347727,24264008,36616029,45851736,17165778,47179433,30904881,29146544,19440224,43503351,49857564,39780070,61355591,34216400
2015,07,0,0,163473890,156492996,97456951,226246263,115306065,78745859,162761860,95673929,86527319,68670519,101566007,77666849,75897055,167632539,465441569,205350444,58079418,81105855,317166378,74726376,65243807,35860638,57536939,63108261,35427422,111345065,79845157,37291837,104116918,89689151,44911856,55150736,160161232,106164167,166158917,144153646,99749831,194112350,132752348,125635452,182139268,86827081,74583387,110165222,645921426,127005517,128889152,185347949,102923761,82462367,57810251,12600651,6451733,55379640,160122684,98879166,98908036,62478566,194600783,26998607,6994128,95136235,44527192,72764031,45247331,35621481,45677735,16327694,17929160,19807794,41031813,25192411,23129298,50508924,19041097,136208046,27174438,37027179,47708691,19187630,56679336,34696037,32384933,24343714,49993061,57883199,43944793,71955901,38803414
2015,08,0,0,157670590,151277944,95444298,222368927,111236374,77672125,173316244,94690150,86971764,68132882,107148006,78392725,73775241,168141053,484371053,215084643,58299983,77900922,345173385,70149246,62401494,34896150,54145670,59824731,35402759,107743932,75047323,35327319,96004155,88148134,45050347,51455632,147984573,99876882,161065206,139393130,95868971,196179856,131385651,125413505,168521694,86077202,73294222,107375053,653026653,127416125,121968248,180428112,96460830,79148998,58322884,11485282,6851530,50141933,149344447,90134416,93142807,60114543,182162839,30550284,7210440,95448877,43563490,79204389,49458445,38047603,45556850,15416472,17880746,20191193,45528224,26885432,24681588,51494923,20254358,144048266,27725777,39901656,51472457,19554361,59540251,37514527,34153281,26788346,55193962,64080686,48527870,76572435,42021996
2015,09,0,0,166030973,155516040,99463501,225899010,117919232,79718395,166360248,89343774,87586674,71208384,129635896,86958461,75692657,154930354,429900472,209676970,65402966,85419553,328192615,76640149,67080017,37288950,58487522,63809457,37245228,107561027,78983980,40985330,99064402,124163219,44662992,55064100,155354609,145126328,246039182,145114683,105885596,211434938,143073072,132639743,171356175,94797351,80367876,120666215,627041638,132741239,135406054,186350707,101798652,86370793,71632938,13175544,10774560,55402512,161880718,99907280,99735635,66056807,332552000,27706860,7454390,94396010,45206248,81069601,64187267,42373755,47842096,16626480,19751562,21925456,47198719,28439492,25472308,54837207,22205112,146254919,29830040,46077949,55715806,20405150,60839493,40327491,36217562,25779418,53309707,60222488,48006790,74735842,39704905
2015,10,0,0,176436564,165518704,105576057,242141213,124342745,84390671,177312982,94431031,93016761,77083692,139196137,92198813,80898619,165018227,432796935,227927874,68157946,91265184,342491524,82382778,72957172,42740216,66985969,70299315,40532095,115064152,83181480,43547248,106921208,126744019,49341189,59499694,166797987,153404344,256463583,155341628,112988090,229034618,161369772,143453537,190587271,106737653,86605842,129312052,647573218,144126879,144644434,198663708,106168786,92876690,76244890,14032168,8724069,59891984,171664995,106383990,106378153,71567105,342498472,28776414,8407110,99601375,49779100,86821541,67604479,43958201,50877680,18545751,21278215,25765637,49696391,30936269,28040585,59487337,24555342,159704535,31901255,52439593,59807960,22222767,69401212,43261516,40631878,29866940,57384084,66065277,51367641,79702012,40902871
2015,11,0,0,170644995,159250998,101429329,234331532,120111533,81995052,167440430,94106517,90799078,74272105,135504074,88031077,77706909,162261801,429179669,217825703,64901707,88746027,338192540,80074897,68962726,44737991,64204800,69114720,39782046,111898943,80389659,41430125,103820655,126064042,43648837,56701188,158450957,150672533,262689026,150643281,110212333,222534459,157969746,136886413,180899821,103115380,83192634,121272914,636353265,141227675,142768913,196014238,99903852,91610325,74348840,13017495,8641985,57684675,165741230,104156549,102657273,69155641,345344471,26770972,7666460,94807368,46998342,83283056,65461559,42360371,48575737,17648293,20217958,22434076,48660505,29475962,26691399,56050815,20720273,139172036,30046441,50527262,58089836,21019694,63420445,41296529,37579687,26015997,54306313,49387972,49088164,75768046,37316161
2015,12,0,0,175356395,169380600,104828654,252950610,123278705,85356042,177558217,99185099,97007934,78916482,126233708,87023042,77556227,173443566,498505886,228329112,67875623,90527021,352639918,82258333,72554381,42314811,64387683,70371394,42430133,119537459,84889186,41987439,112489658,109189864,46065961,58701447,166381543,135938510,222458442,160009656,114794295,222352215,165574148,141020996,200866175,106183523,86224844,122561120,708859802,151199427,147369483,204997335,99620657,92811335,69840373,13436046,8314234,59388490,170855762,106818387,107008079,71856483,276265304,28825420,8038155,104241344,49914079,90026713,62128545,43938532,52414312,18654407,22331158,23879463,52239382,31117592,28665413,59395368,22250137,150175825,31369265,52125334,57647819,22709650,70264731,45523716,40979369,27441610,59763078,54351806,52550370,83264750,39311152
2016,01,0,0,161246614,155996631,96613185,233387855,108580044,79353714,171931886,100717336,92358385,74613755,104904535,79165862,67898731,178760198,477536637,218780741,61617090,81092143,338043128,71441025,63588796,38568293,56918110,64289401,35422247,110695904,77734006,35563337,101959851,83804230,42390285,52812939,150243478,99647683,157235088,144836114,100458431,194496387,145933219,126667805,168624800,94705528,76187157,108748956,696142733,136619128,130726209,186752624,94746064,80231274,51757357,12402734,6453246,53443239,155351625,96163748,95261721,63312953,182843022,27558406,7242620,97872692,45402088,83625689,50617531,40635874,47891851,17022798,20425832,22013982,48273065,28899468,26726862,54520717,20215165,145384593,28903553,42336744,50126661,20413712,68571669,42425720,36571908,24790439,56295871,46087148,48998732,77833899,36540693
2016,02,0,0,154342761,147991471,91040754,226172176,102144330,75830306,174962745,91945443,87057549,70594741,101317126,71506144,62995135,172685515,496178845,213169882,59725523,75158870,345079482,67888584,62228249,36345008,53600282,60279313,33206471,107849038,74149510,33604167,95968937,85424676,39092575,48572400,141638251,90545407,144394652,136303515,94781057,181175091,133129165,119274668,161152125,86086860,70189925,100912516,680388981,125734497,121302875,169480645,89852678,75545569,50881720,11758084,5330869,48030931,146630905,89654801,90287626,59964372,176890752,26148477,6481665,94920442,42573951,80476773,49849627,38706549,46735817,15338081,19234397,20098276,48789097,27502585,24612003,50740538,20023023,132174924,26998455,39034555,46868644,19696034,62062421,40299334,34432012,23277292,53679382,45201224,46216087,76026813,34796263
2016,03,0,0,171921970,165063518,103225018,242516863,125844174,85172374,174474655,99329085,97142690,81969206,155187935,98439895,78934480,174405898,440048859,220386284,66999532,93057240,323239064,82814191,72306917,43361325,60790417,67229467,40418910,113888559,84346202,44824682,108200376,134620030,47393009,58458987,165661299,157236576,283165257,154866773,113494970,222855698,158980511,145482774,190791056,101979262,88593833,121579935,666050439,151871249,151125394,202479696,108725034,94846503,84001974,14454442,29915388,60890929,174049380,112102901,108116197,73466403,390790120,29783606,8539778,101940966,51019949,89958847,82008762,45756502,53462890,17875506,21955502,23108455,49759717,31620006,29792623,63849723,22551636,146787156,31425829,63062378,65797823,23358982,67476946,46367011,39787416,27626039,59026528,52094500,53834169,81090210,38190821
2016,04,0,0,169159153,157899717,99966328,231129762,121704160,81333752,174249106,95843047,94050113,80829509,143061824,92806635,75979243,165917100,399110332,220811603,65977233,90104944,336590888,79116773,72581022,43313997,62480097,67148432,39371199,110044083,82201202,43254087,103198768,119131355,47662573,57128404,160214399,147260199,253240107,151377325,110023022,224138187,157612803,142422789,229701179,104467013,86665490,121215983,627942107,151535823,147817101,197417174,105090917,91715530,76648770,14467713,65433464,59914166,167745424,105547302,105209159,72764030,349690951,29223341,9014366,101280755,50925490,88831018,76339772,44014089,53415583,18324565,21496710,22564709,52575786,31272246,28918907,61723479,24254336,148623347,32700906,59723328,64572718,22692154,68937430,47091699,41730163,28629867,59424510,63790223,53042468,80945243,38835485
2016,05,0,0,176252981,165815399,104711868,246350538,125318488,85076171,182920780,103547930,96288721,83043018,148590685,95658529,77649988,176518074,481937983,230187000,67072284,93671551,355524912,82723066,74573356,44539665,64799043,69416630,39404429,118963179,84357714,46465258,108097051,129823137,48754184,58721766,167078045,154688348,260185424,155080155,116615394,231041859,158603174,147007351,202651398,101634801,87120966,125702308,709297525,154827688,148384577,197512494,107607601,96293416,81337018,15523386,80251685,62193628,176441812,109613116,109591711,76642194,381928326,31037659,9441849,108544467,53787484,93387206,77845744,46040834,56054239,19243439,22354672,23135194,54983725,32728790,29900729,65211464,26397771,167160075,33256367,60943748,65429803,23470187,72743221,47700367,41678144,31440602,62425377,64107164,55674691,85058232,40389224
2016,06,0,0,162251427,155556881,97964043,225994056,117732851,80079588,161361816,98880353,89211350,78086850,137204529,87310767,78176759,161790376,396808855,202447537,61336614,85074384,315275317,76423873,66560709,39764574,59674169,63979432,37569827,108703427,79227729,41960721,102679189,110201440,45090178,56072164,155663383,132674802,217143457,145043993,106931772,214679442,148304795,136559511,177781763,93099494,81146372,135269940,608549858,143765796,138655817,185243092,102574617,87421653,70298642,14831908,66850113,56215933,161304533,99370479,102100603,71944708,281172076,31090515,9149668,103714399,52938228,90153448,66539862,43209955,54221283,17718826,22337238,22606485,50711354,31942298,29161408,63882602,22863811,222331292,33386707,57725295,63262047,23462202,68412147,47243638,41285982,28150898,59858292,54115307,53923076,82155258,39442812
2016,07,0,0,160840764,156887117,94854481,228815726,112127059,77693540,167047277,102246099,85480325,74843573,107353396,81124826,68541156,177075004,457997356,208121816,58931785,81831543,331337668,71989830,63472579,38106852,55580524,61520132,35911693,112054915,76638276,38415703,101416585,91451149,43533361,53222022,155632478,103960089,157492182,140871724,100148449,199310687,138149235,131713537,183390414,86651444,73977281,112120192,676416747,136645411,128271231,178256069,99478354,81470191,59053403,12649474,29577411,51827461,152849352,94159002,95325793,67404324,193445814,29752680,7933665,102474488,48055828,87620900,55960328,39950345,51794102,17017080,20139644,21830260,50214012,30038749,26432917,58974568,21331187,178378204,30706926,49651690,56724704,22117379,67049499,43574120,37188626,25249078,57901732,50255997,50266134,81696718,36861406
2016,08,0,0,153664289,153002475,91536812,219808594,106704162,75571324,167291956,100707514,82519105,71479525,107544648,80408247,67825144,171697269,453061420,207351659,55011413,78112051,334563313,68352512,59857265,35813838,52161690,58934600,34494158,109956565,73180327,35911436,95573314,88674151,42967461,49908915,150860634,97294653,145180007,135683662,93755309,192253027,131967014,125156620,171531054,82974037,70845501,101756047,654212570,133254496,122935195,171335475,94443002,78614801,60387816,12050269,40484870,49351643,146738459,90303758,92076076,65948806,185558920,29065853,7493639,99409170,44576991,83263552,56516995,37783051,48455834,15871434,19116017,20638914,48433152,28274785,25223639,54133866,19988641,163244629,28540895,44984911,55186631,20850307,66010191,40897425,35036087,24840590,56508055,52937941,47605045,79933285,34951937
2016,09,48943020,49187763,136372271,156594691,95061989,222690320,112059431,76644570,163690601,87918935,82924651,72240980,122387114,83058669,67856336,154643013,402732855,210359050,58613214,80661860,320707501,71381311,62470069,38159802,54780661,61139042,36181812,105108814,74825536,39389010,95267504,117638717,42373046,51458153,150154392,136497893,226430650,135161461,97006850,200685783,137639548,126592067,161495416,86703115,74552064,106348463,598432688,130844947,127273953,171372866,97569080,83145163,69428369,12134586,36669469,50911077,152023792,94429227,94563387,67927242,317018392,26709503,7466098,93841141,46539292,81769672,68629730,39890283,49724719,16411207,20185649,21414155,50161584,28972335,25429004,57127819,21050614,152225296,28928403,52644915,57139887,21203835,63218808,41705008,35439414,24004352,54204678,54419446,49033514,76890182,35696264
2016,10,69451909,67936694,138987711,170760941,103415305,239645486,120171448,82895836,176558295,101478559,88677150,78173397,133245426,90703888,72672631,166594991,427855849,214118481,62178686,87675052,356018473,77248823,70006553,44409885,62074781,67821227,39397027,113171383,81233449,45441378,104074164,125552553,46486939,54524880,165059385,142606422,232680415,146349307,105756678,222731224,155928374,135457199,175853611,96874352,81012499,116070089,632750905,140971332,133648586,184785181,102400731,87858514,75382812,13586087,19286354,54037652,159226433,99983325,102601879,74022191,324993976,29798743,7880545,101348188,50501387,88499226,72324711,41988873,52979372,18228284,22118653,26013486,52949841,31082779,27274756,62794532,23068697,164156579,31782624,59017171,62193772,22759738,68156257,45557528,39101517,27998931,57658222,53344021,53088595,81522905,36907011
2016,11,71965802,66937973,137243754,170203001,102348616,236660662,121679698,83525774,170659481,101997356,89880541,77284047,133786977,89280937,72794045,172591122,431787047,210428369,61963624,89757603,353108339,78285393,70603143,43738992,58669837,66358290,39883514,112666476,81560303,44841407,105109147,130450756,43028033,54313605,163713728,151202576,248570176,146361436,106510968,220600949,154529083,136448204,185900117,97112740,82761499,116664140,656411703,146228880,137918340,192858198,100384900,88825844,76013324,13369873,7668114,55250928,162109320,101904710,102495362,72457377,346713180,29019003,7884201,100796416,49554347,86630855,75296028,42006579,52071013,18139816,21760977,23951261,51353919,30701569,27610527,63084836,22285327,151333494,31761713,58356720,62134311,22431399,64932095,45800702,38580163,27281273,57782391,49625236,52828314,80104530,36173381
2016,12,76382435,72566567,140390373,183121547,108308037,258766091,126684124,87582506,181345704,111315699,96039603,82212209,121800730,88574708,76682654,188283951,512528114,232879213,66238288,94289508,600634308,80953251,73765278,46264712,63223770,70385822,41421333,126354398,86292384,46537929,114142899,116498527,45212655,56808370,171021648,134836222,223054292,155659668,111257915,217199490,163445523,137455508,193787364,99289679,83753219,109326374,721466594,151517381,139073997,200365559,97882620,86896131,72263669,13541897,8847773,56257346,165918218,103225481,104857761,73476024,284753300,28132570,8296256,108011432,51045569,91362510,68569174,43091770,53682852,19327073,22690711,24574585,52902650,31122233,28468938,63478609,22899340,119389765,31640526,56885768,60538973,22841011,69146337,47302787,41692041,27583574,60850657,50687947,53219692,84020455,35929178
2017,01,79066513,76779633,142656025,186442344,110522862,267357292,119412237,88600032,194382714,121925960,100181454,84542084,114675910,81035712,73757322,209770718,554002771,246293829,66596493,90260041,680606395,76478319,71367076,44619202,59677869,71059771,37546823,128387781,87079768,43272997,115123658,98188086,45718490,55161662,169527498,105798728,165124368,153675360,107259202,210663581,150960627,136137437,181361398,98261724,78360597,106265534,775696412,147236425,130132895,192949486,97095214,80939626,59312170,12797920,6378780,53621854,159850141,98206597,104359048,70152111,200733219,26642883,7616125,108913802,50871533,93417081,52694503,43544944,53292504,19160933,22511002,24116813,54468434,32744493,28539074,63843277,21911542,126930148,30498245,48552181,53341615,22732040,73212916,46714813,40370722,26142515,61963397,47418766,52829940,87877888,36880341
2017,02,76172043,73053341,136612710,176987405,106380002,257744032,114865900,85254769,187065052,113770570,96740399,80752181,112425566,79583061,69677115,203470645,545285947,234103312,61090931,86696174,587064565,73829821,68625564,44327667,58051628,65858404,35388266,117940363,82478361,43055693,109538836,99373812,45950947,54302410,167451925,105072717,167759474,148619102,103906200,203714604,149910406,131064902,183330456,96854766,76504338,106249626,749584839,147835770,131069306,190621802,97330407,81304603,63076773,12799603,6229192,53359717,158038416,95854397,100532856,68208620,199551749,28031671,7463615,105899085,48906347,90045781,54247096,41816320,50607277,18592261,21265344,23824311,50334397,30250886,27702421,62130807,22815996,122225851,31311957,47729624,52668840,22594935,66986152,45862262,39373843,25772425,59808636,49007942,51137943,82763468,34749996
2017,03,98231957,82928727,150762566,194217492,119016153,277264726,140162604,95489988,192291640,120896323,108043955,94258259,166226773,104493176,85374827,205345382,496157617,245240010,71226171,101606092,548898133,87143153,78894473,48719690,64916955,73181900,40696668,125798881,93936091,50741459,119222894,146223474,62415645,61451941,190665758,173755319,305022699,164331679,122134690,240137968,169136953,155797220,201168500,107286954,92782381,131276586,742564069,167909109,152210870,214517419,114462673,99143232,92765539,15687681,19178230,62601996,181305880,116836386,117586391,81742380,419371727,40113930,9303729,116938453,58983436,99994971,90539201,50218699,58013388,20016410,24846428,26650657,53332665,35257165,32313899,72344937,26379330,166482099,36711624,71612451,70345182,24414131,74170766,51697659,44793717,31054012,66798937,57135311,59140556,91321088,40781349
2017,04,86736704,80010450,145460529,187090067,114045599,262322142,132931977,90100107,191582644,121134068,107093496,90833548,152401346,97903962,80996993,190143024,451806049,240520485,69948289,98485559,547866546,82904114,80997748,53388326,67529464,71494070,38658476,120115121,88269398,49420012,114320248,130944845,52163173,59847857,184119187,160133433,278263665,159291555,118937626,243933675,166623783,153652367,254860815,109485611,91909108,129253801,696408626,166333525,150329604,206762219,109379485,94687554,86682810,15321323,46731247,60921370,174676967,110254292,112725223,79437622,373810304,31906824,9388339,110990247,57741329,95820076,83744897,48018286,55901001,20206830,24180248,25758524,53780547,34989631,31772505,70618923,27122305,165214753,36229467,67890104,69624184,24222631,74571795,51992210,45506380,31032230,64606411,69273366,58796251,89386398,40181685
2017,05,91197270,84814020,152637571,195595880,118823017,278566410,136767511,92697613,201457467,121362674,107828199,90022276,153842365,100933333,82636691,206143620,548522134,248898126,70950070,99189100,577208692,85358823,78506229,51362820,68649546,73361836,38638837,126435880,91387837,50774042,120016616,137424188,51637261,62279389,190117436,164147440,274436263,163768980,122698636,240340346,165610502,158081295,225359566,106193817,90883793,132899601,783581880,166148317,149071935,204037890,110464637,97591498,86872397,16516369,48156971,62710015,182424417,113287817,116874162,84837763,392027458,32322618,9766456,119456450,60452173,101171493,85856862,50289659,59608018,20473641,24706631,26083175,56322000,35528656,31762855,72440774,28063467,184623419,37462239,68713280,69802927,24776976,74448073,50814552,44029709,32319864,66017459,62699808,60338458,93011732,41005189
2017,06,86438059,79691223,140538718,180982881,112129004,253165290,129515299,87991303,177836851,124047252,98203914,86371690,138095791,92381060,77712913,189009209,444939223,221998430,63736243,92734675,500223581,79982683,72110156,47522929,62211571,67322315,37310623,116146973,86602644,47282640,112045763,121762597,49402601,59060149,178438469,146680989,232834395,151488701,112543315,224359647,156889906,149017193,186963540,99846257,85540056,121280810,667235653,155344948,143527603,197801855,106495339,89755013,77495765,14935857,51197261,58487442,170022337,104652165,108912562,77846726,308268623,31215581,9535831,109380150,55564337,94248998,71608377,45035473,56588480,19697553,22591682,25622725,49390829,33524322,30601665,69186168,23228845,163744376,36023529,61800536,67009731,23306606,70288578,49335946,42306500,28764739,62269814,53086635,57125596,87378790,38144479
2017,07,85299457,78704374,137446904,177446180,106257953,253249137,123581199,84493498,176447543,126938847,93964916,82141764,112186844,86759934,73654937,201946334,505586480,223814175,61495377,87187333,527049203,74986540,67744290,42168597,57710434,64012358,35598303,117787528,84765513,43396404,110872531,99270514,47651165,57683915,172467939,114667433,171874826,143488369,104868866,210760056,143617183,142873784,193454560,92746604,79107859,111543257,732630695,147430352,130143474,191246660,102664174,82774404,65126710,13155536,38959612,53192656,160399028,96946877,103401753,74131957,201794425,30202311,8553686,110049484,52946472,93268482,61136137,42281840,54427866,18469252,21650081,24311509,47823359,32690073,29169737,64700505,21418571,157060214,33680448,53460324,60123536,23028132,68789683,46707265,39723987,27998951,59331602,48317655,52477723,85864003,36580409
2017,08,85627718,77451873,137632634,174920687,104998166,250418681,120483366,83905477,179285826,121338832,94360060,82590320,118870627,86659274,73502732,197633563,502556081,222413501,60971129,85220740,546286401,71992313,65743036,42546375,56533866,63054147,34459652,116719961,82148741,42345087,108427492,99729485,48380464,55980713,170179145,110620973,161247038,142674988,102652967,204663947,140571712,139692076,173825236,92097049,76593711,109577066,711880664,146874395,127149946,188548719,101148837,82874559,66383835,13250328,51685795,53226287,158854893,96093438,101495213,74151712,222251310,31113577,7899132,110059367,51396989,90014395,66574242,42795873,53060442,17721736,21455211,24310213,47815060,31944393,28086309,61308745,22026909,153448070,33089723,52448248,59936366,21543685,68441932,45263276,38631216,28138492,58518614,50346091,51580683,84301422,35884261
