년,월,설화명곡,화원,대곡,진천,월배,상인,월촌,송현,서부정류장,대명,안지랑,현충로,영대병원,교대,명덕1,반월당1,중앙로,대구역,칠성시장,신천,동대구역,동구청,아양교,동촌,해안,방촌,용계,율하,신기,반야월,각산,안심,문양,다사,대실,강창,계명대,성서산업단지,이곡,용산,죽전,감삼,두류,내당,반고개,청라언덕2,반월당2,경대병원,대구은행,범어,수성구청,만촌,담티,연호,대공원,고산,신매,사월,정평,임당,영남대,칠곡경대병원,학정,팔거,동천,칠곡운암,구암,태전,매천,매천시장,팔달,공단,만평,팔달시장,원대,북구청,달성공원,서문시장,청라언덕3,남산,명덕3,건들바위,대봉교,수성시장,수성구민운동장,어린이세상,황금,수성못,지산,범물,용지
2006,01,0,0,162387,122175,98250,306463,116039,117152,292529,86914,110355,91852,162914,107831,151097,244744,742763,341234,152561,136787,351283,120314,119820,45885,86023,98730,41510,35823,99918,53870,112160,94526,48059,30911,28523,70375,153322,129835,97950,182753,112292,119914,159030,92606,93722,146050,415996,110931,125095,131395,98219,79532,50082,9301,8570,57062,186037,100811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,02,0,0,167676,124945,100549,321823,120394,120687,298933,88361,115862,96535,178680,115015,159963,250364,746953,334317,149240,140444,365283,126285,129738,46778,86240,98535,42294,36015,97907,56641,110443,98449,50581,32117,30037,76928,154153,147419,106624,197193,127868,135050,181296,101817,107409,144655,425843,130165,138823,149763,113395,89858,57617,10315,8223,59280,194243,108041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,03,0,0,206452,141658,117971,373093,163141,143060,347247,105944,138618,117149,249918,170632,224676,276063,760897,362218,193010,186499,396561,172077,166273,48270,97954,109605,55126,40504,111820,96176,122260,185160,65238,38366,38471,124016,280384,174561,133895,241282,142794,184953,221406,128147,151105,194406,477945,166078,174097,178653,140997,116265,94164,12111,10036,68588,237041,197962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,04,0,0,203337,135264,114652,357166,149190,138231,335282,104860,130765,112447,234659,161448,213881,262695,690197,367539,187104,171150,406181,164681,163780,57720,95865,103811,52806,39079,107251,88724,115808,167788,63524,36985,37854,125955,253841,176215,128754,234128,148867,179530,228440,123904,148963,190265,445458,163212,165590,180241,134054,111774,89044,12187,11804,63598,225492,179819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,05,0,0,211751,141466,121653,381829,147146,142701,353163,107000,136473,114367,240987,166455,219925,278057,763144,392562,192108,176464,419638,168533,172103,55764,98608,109840,53801,41374,113176,94578,122399,174769,63606,38688,40331,133603,267507,188335,136475,249346,153085,188887,243157,127088,154721,203654,499539,170414,173449,186157,142597,119878,91293,12441,14116,66888,243420,201728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,06,0,0,189988,128669,109871,344053,132965,131208,319264,98110,123558,105497,218811,148194,203004,259958,659225,342646,176289,153903,377649,154486,157090,48005,90342,100594,49358,37422,103234,76624,112913,141826,61859,36343,37538,114637,215837,174756,123266,226209,141692,176308,228451,120796,145514,187573,438141,164666,172015,193037,139363,110772,83883,11903,13686,62993,225742,172843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,07,0,0,183678,127538,107286,337378,121405,132418,305636,95289,119099,100724,194361,128400,190050,276060,732627,351029,168231,138076,367756,134934,146951,41866,86442,95715,43837,36382,99259,58053,108446,102404,62146,33761,35106,91992,167106,168094,115198,223428,131312,165984,197831,115469,130910,170340,459603,149992,157471,158466,128472,102016,69827,11833,11691,59851,212406,130033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,08,0,0,184921,131025,108295,333188,119879,129558,311028,96632,116073,98737,198943,138877,181075,280506,731553,356606,166484,135683,378230,132218,147752,41822,85365,94396,42777,35569,99270,57049,108114,112152,67077,34089,33274,94533,171340,167927,111653,225357,129886,166614,214622,117067,131748,163659,452128,146607,156090,155075,129394,103907,70724,12248,12964,59067,212400,132474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,09,0,0,190419,132413,117805,343794,135577,134998,313055,98961,122888,104962,221885,155141,206210,266152,658132,349948,182819,154785,368045,151414,155021,46447,89708,98909,48973,37613,100584,85120,111722,162083,60761,42896,37821,124257,244190,176480,124460,238245,142094,180193,217881,121876,145681,195350,465372,163021,176043,170713,135845,113701,87483,12801,22731,63710,219682,193645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,10,0,0,189323,131045,116128,332843,125674,126429,320441,93229,119747,101443,203971,142070,190014,251209,663938,351875,171607,144516,396253,141400,154435,51151,90013,95593,48101,36518,99101,77215,108799,148331,57625,51197,37214,115972,217891,175770,118838,227688,143366,171568,218723,117910,139368,185618,454120,154258,163898,163596,128514,107704,79082,11887,14132,62642,212523,177290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,11,0,0,191744,131767,116546,335734,129012,126356,303610,93555,118875,102955,210418,147692,203673,259372,613089,340118,173878,148298,388710,147831,156908,52737,92097,96871,48232,34907,98655,85555,110042,155797,54857,51113,37699,126674,236223,178092,117738,229592,149689,180159,199690,120998,146877,189293,451838,160454,172140,179371,125842,112601,85806,11706,10559,64251,222968,190629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,12,0,0,199467,134762,120378,349464,127949,131102,315243,99209,119821,105259,202056,140809,202295,272323,721005,366670,172684,139848,412880,143187,158160,55019,95448,98684,49840,34697,101519,76093,111829,132911,58923,52605,37541,112162,207803,188651,119818,236432,157098,183530,211228,121373,148299,186358,493119,157761,167958,186436,123434,114912,79410,11564,10678,61606,224217,171305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,01,0,0,194088,131373,117500,337113,108689,127371,303700,99313,116929,103639,198672,123896,183079,281155,692176,343240,167392,129168,395973,130683,150180,51385,87113,95795,43694,34136,94381,59999,107945,104928,58391,50199,35751,95204,171051,179109,111168,221277,149073,172908,204032,116422,136336,175903,490190,156257,160944,186540,124326,110236,66057,10986,10861,60700,223771,138449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,02,0,0,176501,115941,105942,305393,101136,110731,284253,86990,105970,91416,172709,107273,155353,247602,656168,321054,156785,114129,359336,117522,134628,39577,77884,86298,40052,31428,88104,53468,98918,98705,49472,45137,32019,83938,157972,157742,100712,200887,122895,155536,179454,105201,118728,163532,457270,134446,143431,157294,113964,99316,62229,10522,10187,54789,202211,127723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,03,0,0,211379,133120,127324,357283,132317,132555,315543,98739,126974,109548,237269,153849,214245,273648,669043,350352,181050,153762,385693,156014,163795,47869,95004,101045,53852,37307,101904,91356,112858,184684,64276,54720,43374,134828,276852,183798,127150,246411,147889,199690,219036,125577,155281,201746,497514,164487,177921,187743,141048,122521,101888,12936,13708,65188,243085,222671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,04,0,0,208288,128831,124599,337172,132981,126007,309231,93346,124156,107829,228014,146440,205025,259006,592298,338930,177590,146593,379973,149622,161950,45854,91687,97579,51964,35629,98012,90497,109876,176672,65748,53075,42045,137600,255422,174351,121940,234715,145048,191391,227380,122777,151701,200461,455182,162225,171620,180580,134581,117489,94839,12770,18174,62655,231143,212016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,05,0,0,220659,139449,130993,364081,137208,130552,327278,99101,128938,110003,236027,151309,212577,276911,673929,370410,182675,152560,402137,154769,173060,51805,96688,101255,52354,38322,103428,95638,120423,187611,66330,55837,43926,144609,269330,191754,127913,249545,154294,197521,245504,126771,155695,211843,507354,169278,176976,193045,138308,126581,97644,14017,16255,65464,244313,233265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,06,0,0,195136,126482,120131,327121,123813,122807,295260,94110,119116,101415,208103,132268,195281,253941,591103,331884,168191,134224,364053,139483,154494,42695,88465,93667,49513,36245,95754,73731,113816,152002,64516,51598,41410,120038,208973,171437,114758,225694,132718,179310,211070,115855,143231,193682,432376,160117,161476,174042,131396,112760,86711,12739,13288,60739,222715,178032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,07,0,0,196714,127963,117054,336341,115015,122051,290386,94524,116549,98397,190218,119744,183793,273260,665928,339244,163650,125978,365605,126786,149160,40141,87455,92889,46296,35597,94123,61443,114367,112522,65553,51346,40866,96677,169976,172565,111217,231193,130651,171909,209429,113554,136009,183292,467491,159490,156000,170805,130649,111144,75516,12923,15886,60975,217159,149990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,08,0,0,191517,123539,113159,324832,107296,116289,279144,88998,109942,91767,185660,117880,172387,262602,648098,329407,153170,122246,359422,118785,142340,38261,82562,87538,43565,34106,90172,63312,108317,118928,64654,47710,36788,97018,165776,161725,103118,215241,123182,167687,202417,107927,127542,164188,432328,147774,148101,157035,126473,105611,72835,12228,16711,57906,202370,157867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,09,0,0,194021,120214,110772,316603,113229,114031,277554,84017,108909,92277,187860,124475,179738,239238,614964,328255,160676,128158,343719,124257,142114,38094,82486,86910,44601,33642,90843,79241,106218,154583,57019,45854,36711,113906,208560,154621,104610,214663,123232,165726,187050,107384,129918,170253,428949,144730,149358,152635,121282,104953,80589,11508,13913,56522,195924,192010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,10,0,0,226435,135178,125210,353867,129196,127401,304167,96614,122778,106465,216207,145148,205546,267184,627937,343139,168791,147404,380013,142843,167380,48805,92446,97256,51963,38628,101041,92186,122152,178633,66660,53702,43965,135069,238647,181692,124074,244122,148005,188032,231156,120887,152430,204526,472643,174123,179542,192703,138995,121782,93665,13763,26871,67498,225997,222619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,11,0,0,225641,131431,122183,349695,124547,124057,297726,92585,120775,103831,210710,141461,203792,260531,618887,339749,165768,142241,375725,138987,163283,46525,91471,93870,50045,37177,97361,93015,118893,176150,62007,50322,42069,132875,242054,176445,117385,239849,141789,185286,210069,119632,151394,200229,464813,168254,175330,190649,131617,120891,91417,13305,13412,63659,219038,222607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,12,0,0,225334,134065,122062,357733,122114,125279,303279,95582,121823,102436,197493,128055,197364,271988,727901,354889,164641,133073,392372,133684,159251,48191,93040,95662,51398,36964,97687,71988,120373,141714,63933,49871,41143,114251,196203,181489,118054,238529,151561,182694,214770,119473,145475,190586,497592,166410,168471,193106,128049,119065,83289,13087,12328,62850,220245,183486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,01,0,0,219757,130884,117232,341522,103101,119732,283189,93471,118580,96608,190570,115706,178566,284542,680697,330915,162074,123966,367950,120093,146526,43964,85234,90296,45311,35046,91978,60510,116661,115601,61932,47457,38982,100145,168434,174774,108365,223951,141253,171868,200951,114791,133964,176591,482550,163120,162528,190190,131500,113209,67056,12548,11708,63783,214870,165450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,02,0,0,204506,117289,106514,322150,98249,108644,273390,83385,107716,88742,169299,102021,154881,257275,685088,306759,147413,111147,348947,109421,135822,37005,79850,83598,41071,32285,86244,54837,105803,109712,54473,43275,36486,87305,153829,156551,99297,204295,121236,154521,179581,105186,118683,154643,455485,138869,143306,158798,115977,103169,62679,11350,11032,55322,191070,152225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,03,0,0,243238,135304,127716,374249,129735,130864,311837,95889,127158,109604,233531,146493,212260,286546,692183,345451,174364,155233,375890,148264,167551,43539,94794,98372,52356,37598,101665,94088,122831,197582,71757,53463,50621,143601,287994,184193,126783,250509,146128,198894,224684,128504,155902,203192,513002,178393,183568,197906,145395,125285,102235,14251,14329,68239,233051,264472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,04,0,0,240701,133635,125177,358337,126621,127674,307720,93928,122359,108860,226725,147013,207637,273569,614056,338884,171026,148792,376437,145652,167344,45863,93467,95622,50886,36053,99705,92954,120720,192803,72640,52333,52217,144229,268113,180147,124720,241826,148138,194098,240241,126933,156956,199358,473455,179482,180123,200212,143216,122585,97934,15402,19894,69519,226029,251627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,05,0,0,254548,139517,126422,382074,130563,134604,327289,100151,128000,109799,231963,148294,212235,285939,702237,374223,176848,152266,407688,144845,174954,50411,97711,99292,52691,38194,103571,98296,125780,194200,75017,53155,56257,146043,269765,186007,130451,254925,156795,199832,250686,127428,160308,207752,518016,177857,186947,201212,145869,126597,97835,16013,18817,70110,235406,259358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
